num_skills,required_skill_count,skills_matching,years_of_experience,experience_gap,education_duration_years,degree_level,num_certifications,num_languages,num_companies,num_responsibilities,job_responsibility_count,education_match,age_requirement_met,matched_score
11,1,0,7,5,0,1,0,0,1,1,1,1,1,0.35
14,1,0,12,7,3,1,0,0,5,1,1,1,1,0.78333336
34,1,0,9,4,0,0,2,0,0,1,1,1,0,0.75
20,1,0,15,10,0,0,0,0,4,1,1,1,1,0.85
27,1,0,10,7,0,1,0,0,3,1,1,1,1,0.85
24,1,0,9,9,8,0,0,3,5,1,1,0,0,0.71666664
0,1,0,11,10,0,1,0,0,6,1,1,1,1,0.55
7,1,0,12,7,12,0,0,0,0,1,1,1,1,0.78333336
6,1,0,7,4,0,1,0,0,1,1,1,1,0,0.6166667
27,1,0,12,11,10,2,0,3,6,1,1,1,1,0.85
39,1,0,14,10,27,1,0,0,5,1,1,1,0,0.85
59,1,0,17,17,0,0,1,0,4,1,1,1,1,0.75
14,1,0,7,7,0,1,0,0,1,1,1,1,1,0.61
12,0,0,7,7,0,1,0,0,2,1,1,1,1,0.68333334
11,1,0,6,4,0,1,0,0,1,1,1,1,1,0.35
11,1,0,6,4,0,1,0,0,1,1,1,1,0,0.65
13,1,0,7,2,2,1,0,0,1,1,1,1,1,0.65
11,1,0,7,7,2,1,0,0,1,1,1,1,1,0.6
7,1,0,8,-7,2,1,0,0,1,1,1,1,1,0.35
13,1,0,3,-12,8,2,0,2,7,1,1,1,1,0.36666667
16,1,0,6,4,2,1,0,0,1,1,1,1,1,0.35
10,0,0,7,4,0,0,0,0,1,1,1,1,1,0.82666665
10,1,0,5,5,0,1,0,0,3,1,1,1,1,0.65
0,1,0,11,9,0,1,0,0,6,1,1,1,0,0.81666666
15,1,0,7,6,0,0,0,0,1,1,1,1,1,0.34666666
15,1,0,7,4,2,2,0,0,1,1,1,1,0,0.71666664
12,1,0,7,3,0,1,0,0,2,1,1,1,0,0.71666664
36,1,0,9,6,0,2,0,0,2,1,1,1,0,0.85
62,0,0,13,10,0,2,0,3,4,1,1,1,1,0.6433333
11,1,0,6,4,2,1,0,0,1,1,1,1,1,0.55
16,1,0,8,7,4,0,0,3,3,1,1,1,1,0.68333334
15,1,0,6,3,2,0,2,0,1,1,1,1,1,0.75
15,1,0,12,10,0,0,0,0,3,1,1,0,1,0.68333334
10,1,0,7,2,3,2,0,0,1,1,1,1,1,0.35
14,1,0,10,9,0,2,2,0,4,1,1,1,1,0.85
48,0,0,17,14,0,0,0,0,4,1,1,1,1,0.68333334
4,1,0,17,16,0,1,0,0,4,1,1,0,0,0.6933333
13,1,0,19,16,0,0,0,0,3,1,1,0,0,0.71666664
7,1,0,6,5,2,0,1,0,1,1,1,1,1,0.81666666
10,1,0,14,14,1,1,0,0,1,1,1,1,1,0.71666664
9,1,0,19,16,28,0,1,0,4,1,1,0,0,0.783333
35,0,0,14,9,0,2,0,0,2,1,1,1,0,0.81666666
35,1,0,10,9,0,2,0,0,3,1,1,1,1,0.47666666
52,1,0,11,6,0,2,0,0,3,1,1,1,1,0.82666665
17,1,0,7,4,2,0,0,0,1,1,1,1,0,0.41666666
29,1,0,15,10,4,0,0,0,4,1,1,0,1,0.38333333
70,1,0,8,5,14,2,0,0,9,1,1,1,1,0.75
91,1,0,10,8,0,2,0,0,3,1,1,1,1,0.85
26,1,0,11,8,0,0,0,0,4,1,1,1,1,0.75
45,1,0,11,10,0,2,0,2,3,1,1,1,0,0.41666666
4,1,0,7,3,0,1,0,0,2,1,1,1,0,0.85
15,1,0,6,6,2,0,2,0,1,1,1,1,1,0.85
9,1,0,6,1,0,0,0,0,3,1,1,1,1,0.65
65,1,0,19,16,1,0,0,4,4,1,1,1,0,0.57666665
9,0,0,7,2,0,1,0,0,1,1,1,0,0,0.85
144,1,0,25,21,0,0,0,0,6,1,1,0,0,0.8433333
47,1,0,25,25,0,2,0,0,7,1,1,1,1,0.75
6,1,0,4,2,2,0,0,0,2,1,1,1,1,0.65
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
8,1,0,7,6,0,1,0,0,1,1,1,1,0,0.35
8,0,0,9,9,0,0,0,0,4,1,1,0,1,0.38333333
47,1,0,25,23,0,2,0,0,7,1,1,1,0,0.85
7,1,0,12,11,12,0,0,0,0,1,1,1,1,0.68333334
15,1,0,12,7,0,0,0,0,3,1,1,0,1,0.78333336
9,0,0,11,11,0,2,0,0,3,1,1,1,1,0.5
33,1,0,11,10,9,2,0,0,7,1,1,1,1,0.78333336
12,1,0,7,5,0,1,0,0,1,1,1,1,1,0.33333334
36,1,0,15,14,0,0,0,0,5,1,1,0,1,0.41666666
11,1,0,7,2,0,1,0,0,1,1,1,1,0,0.65
35,1,0,17,15,8,0,0,0,4,1,1,1,1,0.5833333
18,1,0,14,13,23,0,0,0,3,1,1,0,0,0.35
11,1,0,7,6,0,1,0,0,2,1,1,1,0,0.45
15,0,0,7,6,0,1,0,0,1,1,1,1,0,0.65
30,1,0,11,7,0,1,0,0,4,1,1,1,0,0.75
7,1,0,10,10,4,0,0,0,4,1,1,0,0,0.81666666
6,1,0,6,6,2,2,1,0,1,1,1,1,0,0.75
34,1,0,9,4,0,0,2,0,0,1,1,1,1,0.78333336
36,1,0,13,13,0,1,0,2,5,1,1,1,1,0.85
16,1,0,12,11,0,1,0,0,3,1,1,1,1,0.6
16,1,0,6,6,0,1,0,0,2,1,1,1,1,0.62
22,0,0,13,10,0,1,0,0,4,1,1,1,1,0.75
6,1,0,8,6,0,0,0,0,2,1,1,1,1,0.65
39,1,0,10,7,0,2,0,2,3,1,1,1,0,0.85
63,1,0,20,18,9,1,0,0,5,1,1,1,1,0.71666664
15,1,0,12,7,2,0,0,0,3,1,1,1,1,0.85
26,0,0,13,10,0,1,0,0,4,1,1,1,0,0.31666666
12,1,0,14,10,13,2,0,0,5,1,1,1,0,0.76
33,1,0,12,7,0,2,0,0,5,1,1,1,1,0.75
38,1,0,12,9,12,2,0,0,5,1,1,0,0,0.76
13,1,0,6,1,2,2,0,0,2,1,1,1,1,0.79333335
91,1,0,10,9,0,2,0,0,3,1,1,1,1,0.57
7,0,0,7,2,0,1,0,0,1,1,1,0,0,0.68333334
48,0,0,17,14,0,0,0,0,4,1,1,1,0,0.65
4,1,0,17,17,0,1,0,0,4,1,1,1,0,0.71666664
12,1,0,7,2,2,1,0,0,1,1,1,1,1,0.55
24,1,0,9,4,8,0,0,3,5,1,1,0,0,0.6166667
26,1,0,11,10,0,0,0,0,6,1,1,0,1,0.85
14,0,0,12,9,3,1,0,0,5,1,1,1,1,0.78333336
13,1,0,7,2,2,1,0,0,1,1,1,1,1,0.65
25,0,0,20,20,3,0,0,0,5,1,1,0,1,0.45
12,1,0,7,2,0,1,0,0,1,1,1,1,1,0.65
13,0,0,7,6,2,1,0,0,1,1,1,1,0,0.85
38,0,0,23,22,0,0,0,0,7,1,1,0,0,0.7266667
14,1,0,7,7,0,1,1,0,1,1,1,1,1,0.68333334
20,1,0,15,14,0,0,0,0,4,1,1,1,1,0.65
11,1,0,7,6,0,1,0,0,2,1,1,1,0,0.5833333
13,1,0,14,13,0,1,0,0,4,1,1,1,1,0.65
27,1,0,15,13,0,1,0,0,2,1,1,1,0,0.62333333
13,1,0,19,17,0,0,0,0,3,1,1,1,1,0.31666666
12,1,0,7,5,0,1,0,0,1,1,1,1,1,0.35
12,0,0,7,4,0,1,0,0,1,1,1,1,0,0.85
10,1,0,6,1,0,1,0,0,1,1,1,1,1,0.65
22,1,0,13,13,0,1,0,0,4,1,1,1,0,0.68333334
15,1,0,7,3,2,2,0,0,1,1,1,1,0,0.82666665
6,0,0,6,3,0,1,0,0,1,1,1,1,1,0.65
7,1,0,8,5,2,1,0,0,1,1,1,1,0,0.61333334
16,1,0,7,2,0,1,0,0,1,1,1,1,0,0.76
27,1,0,12,11,10,2,0,3,6,1,1,1,1,0.28333333
47,1,0,11,10,0,1,0,0,3,1,1,0,0,0.85
47,1,0,15,10,12,2,0,0,7,1,1,1,1,0.85
15,1,0,7,-8,2,2,0,0,1,1,1,1,1,0.45
6,1,0,8,5,0,0,0,0,2,1,1,1,1,0.71666664
11,1,0,7,7,0,1,0,0,2,1,1,1,1,0.71666664
10,1,0,0,0,2,2,0,0,0,1,1,1,0,0.68333334
16,1,0,7,7,0,1,0,0,1,1,1,1,1,0.58
38,1,0,0,0,0,0,0,0,3,1,1,1,1,0.75
7,1,0,10,5,4,0,0,0,4,1,1,0,1,0.89666665
17,0,0,20,20,0,1,0,0,2,1,1,1,1,0.85
61,1,0,7,4,0,1,0,0,6,1,1,1,1,0.65
12,1,0,15,12,0,2,0,0,5,1,1,1,0,0.85
0,1,0,17,12,9,3,0,0,5,1,1,1,0,0.76
27,1,0,12,8,0,1,0,0,4,1,1,1,0,0.683333
5,1,0,11,9,0,1,0,1,3,1,1,1,1,0.65
36,1,0,15,10,0,0,0,0,5,1,1,0,0,0.47333333
12,1,0,8,6,0,1,0,0,1,1,1,1,1,0.35
21,1,0,12,7,0,2,0,0,4,1,1,1,1,0.85
18,1,0,6,4,2,0,2,0,1,1,1,1,1,0.54333335
6,0,0,7,7,0,1,0,0,1,1,1,1,1,0.68333334
52,1,0,11,11,0,2,0,0,3,1,1,1,0,0.81666666
17,0,0,15,10,3,1,0,0,5,1,1,1,0,0.35
15,1,0,7,2,0,1,0,0,1,1,1,1,1,0.65
19,1,0,7,6,0,1,0,0,1,1,1,1,1,0.41666666
6,0,0,6,1,0,1,0,0,1,1,1,1,0,0.82666665
20,0,0,10,10,0,1,0,0,5,1,1,1,1,0.65
10,1,0,6,1,0,1,0,0,1,1,1,1,1,0.35
6,1,0,7,7,0,1,0,0,1,1,1,1,1,0.68333334
10,1,0,5,0,0,1,0,0,3,1,1,1,1,0.5833333
29,1,0,15,13,4,0,0,0,4,1,1,1,0,0.71666664
9,1,0,6,5,0,1,0,0,1,1,1,1,0,0.65
47,1,0,15,13,12,2,0,0,7,1,1,1,1,0.85
7,0,0,6,3,2,0,1,0,1,1,1,1,1,0.71666664
13,1,0,7,7,0,1,0,0,1,1,1,1,1,0.54333335
30,0,0,11,10,0,1,0,0,4,1,1,1,0,0.35
13,1,0,14,9,0,1,0,0,4,1,1,1,1,0.75
32,1,0,10,5,0,1,0,0,5,1,1,1,0,0.33666667
25,1,0,7,-8,0,1,0,0,2,1,1,1,1,0.45
28,1,0,8,3,4,0,0,0,3,1,1,1,1,0.85
9,1,0,6,3,0,1,0,0,1,1,1,1,0,0.85
8,1,0,0,-5,0,1,0,0,0,1,1,1,0,0.35
22,1,0,13,12,0,1,0,0,4,1,1,0,0,0.78333336
11,1,0,6,6,0,1,0,0,1,1,1,1,1,0.65
16,1,0,6,5,2,0,0,0,1,1,1,1,1,0.85
33,1,0,11,10,9,2,0,0,7,1,1,1,0,0.6433333
23,1,0,26,11,4,0,0,0,2,1,1,1,1,0.71666664
6,1,0,7,7,0,1,0,0,2,1,1,1,0,0.68333334
27,1,0,15,10,0,1,0,0,7,1,1,1,1,0.79333335
16,1,0,6,5,0,1,0,0,2,1,1,1,0,0.5833333
60,1,0,11,9,4,2,0,2,6,1,1,1,1,0.34
14,1,0,7,3,0,1,0,0,1,1,1,1,0,0.78333336
16,1,0,8,5,11,2,0,0,3,1,1,1,0,0.76
7,1,0,10,5,4,0,0,0,4,1,1,0,1,0.78333336
20,1,0,13,9,2,2,0,3,4,1,1,1,0,0.82666665
6,1,0,6,1,0,1,0,0,1,1,1,1,1,0.6933333
34,1,0,13,8,0,1,0,0,7,1,1,1,1,0.68333334
9,1,0,7,3,0,1,0,0,1,1,1,1,0,0.68333334
10,1,0,14,10,1,1,0,0,1,1,1,1,0,0.76
8,1,0,8,5,3,1,0,0,1,1,1,1,0,0.71666664
17,0,0,7,4,2,0,0,0,1,1,1,1,0,0.65
12,1,0,7,4,0,1,0,0,1,1,1,1,0,0.71666664
12,1,0,15,14,0,2,0,0,4,1,1,0,1,0.68333334
11,1,0,8,4,0,1,0,0,1,1,1,1,0,0.65
34,1,0,11,10,0,1,18,0,7,1,1,1,0,0.44333333
27,1,0,15,0,0,1,0,0,7,1,1,1,1,0.68333334
26,1,0,0,-3,0,1,0,0,1,1,1,1,1,0.81666666
7,1,0,8,4,2,1,0,0,1,1,1,1,0,0.35
11,0,0,8,5,0,0,0,0,1,1,1,0,1,0.65
27,1,0,12,10,0,1,0,0,4,1,1,1,0,0.683333
5,0,0,11,8,0,1,0,1,3,1,1,0,0,0.5833333
66,1,0,17,14,0,0,0,0,4,1,1,1,0,0.65
14,1,0,7,3,0,0,1,0,1,1,1,1,0,0.81666666
113,1,0,13,10,7,0,0,0,3,1,1,1,1,0.85
8,1,0,6,1,0,1,0,0,1,1,1,1,1,0.65
27,1,0,12,-3,10,2,0,3,6,1,1,1,1,0.85
12,1,0,15,11,0,2,0,0,4,1,1,0,0,0.75
33,1,0,11,6,9,2,0,0,7,1,1,1,1,0.33333334
13,0,0,7,4,2,1,0,0,1,1,1,1,1,0.85
8,1,0,11,8,0,1,0,0,3,1,1,1,0,0.81666666
0,1,0,8,8,2,0,0,0,2,1,1,1,0,0.71666664
12,1,0,7,7,0,1,0,0,1,1,1,1,1,0.41666666
10,0,0,8,5,0,1,0,0,3,1,1,1,1,0.81666666
32,1,0,8,5,0,1,0,0,2,1,1,1,0,0.85
9,1,0,6,5,0,1,0,0,1,1,1,1,1,0.51666665
19,0,0,18,18,0,0,0,0,4,1,1,1,1,0.85
38,1,0,32,29,0,0,0,0,4,1,1,0,1,0.78333336
9,1,0,8,3,2,1,0,0,1,1,1,1,1,0.75
14,1,0,10,-5,0,2,2,0,4,1,1,1,1,0.85
11,1,0,8,8,0,1,0,0,1,1,1,1,1,0.41666666
7,0,0,6,5,0,0,0,0,2,1,1,1,0,0.35
26,1,0,13,12,0,1,0,0,4,1,1,1,0,0.38333333
21,1,0,0,0,0,1,0,0,1,1,1,1,1,0.71666664
13,1,0,7,2,2,1,0,0,1,1,1,1,0,0.51666665
12,1,0,7,5,0,1,0,0,1,1,1,0,0,0.50333333
20,1,0,15,14,0,0,0,0,4,1,1,1,1,0.65
8,1,0,11,8,0,1,0,0,3,1,1,1,1,0.85
39,1,0,19,18,0,0,0,0,3,1,1,0,1,0.5833333
10,1,0,6,5,0,1,0,0,3,1,1,1,1,0.51666665
15,1,0,7,2,0,0,0,0,1,1,1,0,1,0.68333334
14,0,0,6,3,0,1,1,0,1,1,1,1,0,0.65
10,1,0,5,3,0,1,0,0,2,1,1,1,0,0.42666668
36,1,0,31,31,20,2,0,0,3,1,1,1,1,0.85
16,1,0,7,6,0,1,0,0,1,1,1,1,0,0.38333333
8,1,0,6,1,2,2,0,0,1,1,1,1,1,0.71666664
36,1,0,13,12,0,1,0,2,5,1,1,1,1,0.85
16,1,0,7,4,0,1,0,0,1,1,1,1,0,0.65
13,1,0,6,1,0,1,0,0,1,1,1,1,1,0.41
20,1,0,11,10,0,2,0,0,7,1,1,1,1,0.5833333
8,0,0,9,8,0,0,0,0,4,1,1,0,0,0.65
7,1,0,6,2,0,0,0,0,2,1,1,1,0,0.6433333
45,0,0,15,15,6,2,0,0,6,1,1,0,1,0.66
41,1,0,16,12,1929,0,0,0,3,1,1,1,0,0.78333336
13,1,0,7,2,0,0,0,0,1,1,1,1,0,0.68333334
34,1,0,13,8,0,1,0,0,7,1,1,1,1,0.71666664
10,1,0,6,5,0,1,0,0,1,1,1,1,1,0.51666665
14,1,0,10,10,0,2,2,0,4,1,1,1,0,0.55
29,1,0,18,15,0,1,0,0,4,1,1,1,0,0.71666664
6,1,0,0,-2,0,1,0,0,0,1,1,1,0,0.75
17,1,0,10,9,3,2,3,0,3,1,1,0,0,0.6166667
6,1,0,0,-1,0,1,0,0,0,1,1,1,1,0.71666664
51,1,0,14,14,0,1,0,0,8,1,1,1,0,0.78333336
14,1,0,7,6,0,1,0,0,1,1,1,1,1,0.38333333
10,1,0,7,4,0,0,0,0,1,1,1,1,0,0.65
11,1,0,7,7,0,1,0,0,3,1,1,1,0,0.85
13,1,0,7,6,2,1,0,0,1,1,1,1,0,0.71666664
29,1,0,11,10,0,1,0,0,2,1,1,1,1,0.41666666
6,1,0,6,1,0,1,0,0,1,1,1,1,1,0.5833333
7,0,0,12,9,12,0,0,0,0,1,1,1,0,0.79333335
20,1,0,15,12,11,2,0,0,4,1,1,1,0,0.6166667
8,1,0,21,20,0,1,0,0,7,1,1,1,0,0.68333334
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
17,1,0,20,5,0,1,0,0,2,1,1,0,1,0.85
26,1,0,25,25,10,0,0,0,3,1,1,0,1,0.71666664
21,1,0,7,2,0,1,0,0,1,1,1,1,1,0.68333334
29,0,0,15,14,4,0,0,0,4,1,1,1,0,0.78333336
10,1,0,7,5,2,1,0,0,1,1,1,0,0,0.65
34,1,0,11,10,0,1,18,0,7,1,1,1,1,0.65
82,1,0,13,8,30,0,0,0,8,1,1,1,1,0.57666665
14,1,0,10,7,0,2,2,0,4,1,1,1,0,0.28333333
26,1,0,11,10,0,0,0,0,6,1,1,0,0,0.85
0,1,0,4,-1,3,0,0,0,9,1,1,1,1,0.65
70,0,0,8,3,14,2,0,0,9,1,1,1,0,0.78333336
16,1,0,7,3,2,1,0,0,1,1,1,1,0,0.85
10,1,0,8,3,2,0,0,0,1,1,1,1,1,0.35
6,1,0,4,-1,2,0,0,0,2,1,1,1,1,0.53333336
13,0,0,30,27,0,0,0,0,4,1,1,1,0,0.5
18,1,0,7,2,0,1,0,0,1,1,1,1,1,0.77
7,1,0,0,-1,0,1,0,0,2,1,1,1,1,0.65
38,1,0,23,21,0,0,0,0,7,1,1,0,1,0.68333334
9,1,0,7,2,0,1,0,0,1,1,1,1,1,0.65
12,1,0,7,5,2,1,0,0,1,1,1,1,1,0.35
7,1,0,6,1,2,0,1,0,1,1,1,0,1,0.43333334
48,1,0,12,11,0,0,0,0,6,1,1,0,1,0.85
9,1,0,7,2,0,0,0,0,1,1,1,1,1,0.35
13,1,0,12,8,19,1,0,0,6,1,1,1,0,0.826666
10,1,0,22,21,7,2,0,0,3,1,1,1,0,0.71666664
11,1,0,7,4,2,1,0,0,1,1,1,1,1,0.85
14,1,0,7,2,0,1,0,0,1,1,1,1,0,0.78333336
13,0,0,14,9,0,1,0,0,4,1,1,1,0,0.45
47,1,0,14,13,0,0,0,0,4,1,1,0,1,0.28333333
13,1,0,11,6,0,1,0,0,2,1,1,0,1,0.82666665
8,1,0,7,4,0,1,0,0,1,1,1,1,0,0.45
28,1,0,8,3,4,0,0,0,3,1,1,1,1,0.85
48,1,0,17,14,0,0,0,0,4,1,1,1,0,0.78333336
14,1,0,10,5,0,2,2,0,4,1,1,1,1,0.81666666
10,1,0,7,5,0,0,0,0,1,1,1,1,1,0.35
14,1,0,7,5,0,1,0,0,1,1,1,0,0,0.65
45,0,0,11,8,0,2,0,2,3,1,1,1,1,0.68333334
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
20,1,0,12,10,0,2,0,0,7,1,1,1,1,0.45
23,1,0,26,24,4,0,0,0,2,1,1,1,1,0.64666665
14,1,0,6,1,0,1,1,0,1,1,1,1,1,0.35
35,1,0,14,14,0,2,0,0,2,1,1,1,1,0.6
12,1,0,10,5,3,2,0,0,3,1,1,1,1,0.85
12,1,0,15,14,0,2,0,0,4,1,1,0,0,0.66
45,0,0,15,14,6,2,0,0,6,1,1,0,0,0.6166667
47,1,0,15,11,12,2,0,0,7,1,1,1,0,0.85
27,1,0,12,7,10,2,0,3,6,1,1,1,1,0.85
61,1,0,7,2,0,1,0,0,6,1,1,1,1,0.85
6,0,0,8,7,0,0,0,0,2,1,1,1,0,0.76
13,1,0,3,0,8,2,0,2,7,1,1,1,0,0.78333336
12,1,0,7,5,0,1,0,0,2,1,1,0,0,0.68333334
9,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
51,0,0,11,8,0,2,0,0,3,1,1,1,1,0.75
31,1,0,15,11,0,1,2,0,4,1,1,1,0,0.56333333
11,1,0,6,5,0,1,0,0,1,1,1,1,1,0.41666666
13,1,0,11,10,0,1,0,0,2,1,1,1,1,0.85
36,1,0,9,9,0,2,0,0,2,1,1,1,1,0.71666664
36,1,0,21,18,0,0,0,2,5,1,1,1,0,0.85
8,1,0,6,1,2,2,0,0,1,1,1,0,0,0.65
63,1,0,20,19,9,1,0,0,5,1,1,1,0,0.65
34,1,0,9,7,0,0,2,0,0,1,1,1,0,0.75
33,1,0,14,11,10,2,0,0,3,1,1,1,1,0.82666665
11,1,0,8,4,0,1,0,0,1,1,1,1,0,0.71666664
7,1,0,7,6,0,0,0,0,2,1,1,1,1,0.78333336
13,1,0,7,6,2,1,0,0,1,1,1,1,1,0.5833333
11,1,0,6,-9,2,1,0,0,1,1,1,1,1,0.31666666
9,1,0,11,6,0,2,0,0,3,1,1,1,1,0.433333
6,1,0,7,4,0,0,0,0,1,1,1,1,0,0.71666664
11,1,0,7,5,0,1,0,0,3,1,1,1,1,0.65
9,1,0,6,-9,0,1,0,0,1,1,1,1,1,0.33333334
14,0,0,6,1,0,1,1,0,1,1,1,0,0,0.81666666
11,1,0,6,1,2,1,0,0,1,1,1,1,1,0.35
16,0,0,6,3,0,0,0,0,1,1,1,0,1,0.68333334
10,1,0,7,7,0,0,0,0,1,1,1,1,1,0.65
20,1,0,15,15,11,2,0,0,4,1,1,1,0,0.85
13,1,0,14,9,0,1,0,0,4,1,1,1,1,0.45
45,1,0,11,11,0,2,0,2,3,1,1,1,1,0.95
7,1,0,7,4,0,0,0,0,2,1,1,1,0,0.65
11,1,0,6,5,0,1,0,0,2,1,1,1,1,0.38333333
12,1,0,10,5,0,1,0,0,8,1,1,1,1,0.8833333
33,0,0,14,14,3,2,0,4,3,1,1,1,1,0.65
16,1,0,7,6,0,1,0,0,1,1,1,1,0,0.65
6,1,0,14,12,1,2,0,2,5,1,1,1,0,0.75
14,1,0,7,7,0,1,0,0,1,1,1,1,1,0.62666667
6,1,0,6,1,2,2,1,0,1,1,1,1,1,0.71666664
33,1,0,14,11,3,2,0,4,3,1,1,1,0,0.78333336
10,1,0,6,4,0,1,0,0,1,1,1,0,0,0.68333334
10,1,0,7,6,3,2,0,0,1,1,1,1,1,0.38333333
36,1,0,9,-6,0,2,0,0,2,1,1,1,1,0.35
12,1,0,7,4,0,1,0,0,1,1,1,1,0,0.68333334
11,0,0,6,1,0,1,0,0,1,1,1,0,0,0.81666666
36,1,0,9,4,0,2,0,0,2,1,1,1,1,0.68333334
9,1,0,7,4,0,1,0,0,1,1,1,1,1,0.65
25,1,0,7,7,0,1,0,0,2,1,1,1,0,0.85
11,0,0,6,1,0,1,0,0,2,1,1,0,0,0.68333334
11,0,0,8,3,0,1,0,0,1,1,1,0,0,0.9266667
27,1,0,15,14,0,1,0,0,2,1,1,1,0,0.71666664
12,1,0,26,21,0,1,0,0,2,1,1,1,1,0.85
12,1,0,10,7,0,1,0,0,8,1,1,1,1,0.85
48,1,0,17,16,0,0,0,0,4,1,1,1,0,0.65
16,1,0,6,1,0,0,0,0,1,1,1,0,0,0.68333334
7,1,0,12,7,0,0,0,0,3,1,1,1,1,0.45
21,0,0,7,4,0,0,0,0,1,1,1,1,0,0.65
15,1,0,7,2,2,0,0,0,1,1,1,1,0,0.68333334
31,1,0,15,12,0,1,2,0,4,1,1,1,1,0.6933333
14,1,0,8,3,0,1,0,0,1,1,1,1,1,0.65
9,1,0,7,6,0,1,0,0,1,1,1,1,0,0.57
16,1,0,7,6,2,1,0,0,1,1,1,1,0,0.35
13,1,0,7,7,2,1,0,0,1,1,1,1,1,0.65
12,1,0,10,10,0,1,0,0,8,1,1,1,1,0.78333336
33,1,0,11,9,9,2,0,0,7,1,1,1,0,0.6
6,1,0,12,12,0,1,0,0,4,1,1,0,1,0.56666666
34,1,0,11,8,0,1,18,0,7,1,1,1,0,0.57666665
66,0,0,17,14,0,0,0,0,4,1,1,1,0,0.65
14,1,0,7,4,0,1,0,0,1,1,1,1,1,0.6933333
8,0,0,21,21,0,1,0,0,7,1,1,1,1,0.6
14,1,0,6,4,0,1,0,0,1,1,1,1,1,0.7266667
15,1,0,7,-8,2,0,0,0,1,1,1,1,1,0.78333336
6,0,0,6,1,2,2,1,0,1,1,1,0,0,0.85
12,0,0,8,5,0,1,0,0,1,1,1,1,0,0.65
38,1,0,32,32,0,0,0,0,4,1,1,1,1,0.55
13,1,0,7,6,2,1,0,0,1,1,1,1,0,0.65
5,1,0,11,8,0,1,0,1,3,1,1,0,0,0.71666664
12,1,0,7,5,0,1,0,0,1,1,1,1,1,0.35
10,1,0,8,3,0,1,0,0,3,1,1,0,1,0.65
41,1,0,16,11,1929,0,0,0,3,1,1,1,1,0.68333334
16,0,0,7,6,2,1,0,0,1,1,1,1,0,0.85
13,0,0,3,0,8,2,0,2,7,1,1,1,0,0.85
16,1,0,6,5,2,1,0,0,1,1,1,1,1,0.71666664
35,1,0,13,12,0,2,0,0,2,1,1,1,1,0.81666666
9,1,0,6,5,0,1,0,0,1,1,1,1,0,0.41666666
12,1,0,7,4,0,1,0,0,1,1,1,1,0,0.56333333
39,1,0,10,5,0,2,0,2,3,1,1,1,1,0.68333334
113,1,0,13,8,7,0,0,0,3,1,1,1,1,0.85
82,1,0,13,11,30,0,0,0,8,1,1,1,1,0.30666667
23,1,0,26,24,4,0,0,0,2,1,1,1,0,0.6066667
9,1,0,7,4,0,1,0,0,1,1,1,1,0,0.65
19,1,0,7,2,0,1,0,0,1,1,1,1,1,0.6166667
36,1,0,7,2,0,0,0,0,3,1,1,1,1,0.79333335
35,1,0,10,7,0,2,0,0,3,1,1,1,0,0.85
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.55
35,1,0,13,12,0,2,0,0,2,1,1,0,0,0.5566667
7,1,0,7,-8,0,1,0,0,1,1,1,1,1,0.31666666
6,0,0,6,6,0,1,0,0,1,1,1,1,1,0.85
8,1,0,7,4,0,1,0,0,1,1,1,1,0,0.68333334
48,1,0,17,12,0,0,0,0,4,1,1,1,0,0.78333336
13,1,0,19,15,0,1,1,0,4,1,1,1,0,0.65
70,1,0,8,8,14,2,0,0,9,1,1,1,1,0.48333332
9,0,0,7,4,0,1,0,0,1,1,1,1,0,0.85
39,1,0,19,16,0,0,0,0,3,1,1,0,0,0.71666664
9,1,0,6,6,0,1,0,0,1,1,1,1,1,0.51
16,1,0,7,2,0,1,0,0,1,1,1,1,1,0.76
62,1,0,12,7,0,0,0,0,6,1,1,0,0,0.5733333
25,1,0,7,2,0,1,0,0,2,1,1,1,1,0.5833333
7,1,0,6,-9,2,0,1,0,1,1,1,0,1,0.71666664
6,1,0,7,3,0,1,0,0,2,1,1,1,0,0.65
14,1,0,7,2,0,1,0,0,1,1,1,1,1,0.35
61,1,0,7,7,0,1,0,0,6,1,1,1,1,0.87333333
8,0,0,7,6,0,1,0,0,1,1,1,1,0,0.65
10,1,0,7,2,3,2,0,0,1,1,1,1,1,0.68333334
35,1,0,13,8,0,2,0,0,2,1,1,1,0,0.75
13,1,0,11,11,0,0,0,0,6,1,1,0,1,0.85
21,1,0,12,11,0,2,0,0,4,1,1,1,1,0.77
62,0,0,13,8,0,2,0,3,4,1,1,0,0,0.81666666
4,1,0,7,2,0,1,0,0,2,1,1,1,1,0.75
13,1,0,7,4,2,1,0,0,1,1,1,1,1,0.85
12,0,0,6,5,0,1,1,0,1,1,1,1,0,0.78333336
56,1,0,0,-3,0,0,0,0,7,1,1,1,0,0.20666666
12,1,0,15,14,0,0,0,0,9,1,1,0,0,0.47333333
8,1,0,7,2,0,1,0,0,1,1,1,1,1,0.34
17,0,0,7,7,2,0,0,0,1,1,1,1,1,0.78333336
8,1,0,8,7,3,1,0,0,1,1,1,1,1,0.85
